"Date","SilverETF","Open","High","Low","Vol.","Change %"
"11-06-2026","222.28","220.98","223.15","219.45","22.10M","0.77%"
"10-06-2026","220.59","228.00","228.00","220.00","51.69M","-4.88%"
"09-06-2026","231.90","228.00","233.29","227.99","21.68M","1.74%"
"08-06-2026","227.93","229.05","232.94","225.20","50.27M","-6.42%"
"05-06-2026","243.58","246.00","247.00","241.00","23.32M","-1.21%"
"04-06-2026","246.56","246.26","247.36","245.10","15.89M","-0.09%"
"03-06-2026","246.79","249.20","249.90","246.50","18.46M","-1.90%"
"02-06-2026","251.56","251.99","252.99","247.52","18.28M","0.81%"
"01-06-2026","249.54","246.65","250.40","246.65","14.48M","0.07%"
"29-05-2026","249.37","250.55","251.40","247.40","19.01M","-0.20%"
"27-05-2026","249.87","253.99","253.99","248.00","21.34M","-0.57%"
"26-05-2026","251.29","254.80","254.80","251.00","18.46M","-1.85%"
"25-05-2026","256.03","256.58","256.75","254.51","23.56M","1.38%"
"22-05-2026","252.40","253.12","254.88","252.25","22.29M","0.17%"
"21-05-2026","251.97","253.27","253.70","250.26","20.61M","-0.27%"
"20-05-2026","252.66","249.47","253.40","247.05","31.30M","-0.23%"
"19-05-2026","253.25","255.60","257.36","252.76","34.39M","0.04%"
"18-05-2026","253.16","249.00","255.55","247.15","49.41M","1.32%"
"15-05-2026","249.85","262.60","262.60","248.00","66.47M","-7.78%"
"14-05-2026","270.93","269.42","273.34","266.15","55.10M","0.56%"
"13-05-2026","268.25","262.10","269.20","264.50","42.82M","6.44%"
"12-05-2026","252.01","257.81","259.40","249.60","71.35M","4.44%"
"11-05-2026","241.29","241.02","242.48","240.09","31.76M","0.47%"
"08-05-2026","240.17","240.03","241.70","238.02","35.04M","0.30%"
"07-05-2026","239.44","236.50","239.75","235.90","36.46M","2.11%"
"06-05-2026","234.49","232.20","234.99","232.02","29.78M","2.45%"
"05-05-2026","228.89","227.35","229.25","225.82","22.44M","-0.64%"
"04-05-2026","230.36","233.02","234.36","229.06","22.19M","1.26%"
"30-04-2026","227.50","224.17","227.91","222.11","23.79M","1.47%"
"29-04-2026","224.20","225.25","227.10","223.83","18.86M","-0.24%"
"28-04-2026","224.73","228.82","229.98","224.25","30.24M","-2.60%"
"27-04-2026","230.72","232.63","233.74","230.38","16.71M","1.24%"
"24-04-2026","227.89","229.44","229.44","226.50","22.24M","-0.78%"
"23-04-2026","229.67","232.47","232.47","229.15","26.90M","-2.69%"
"22-04-2026","236.03","235.80","237.25","234.82","24.75M","-0.58%"
"21-04-2026","237.41","237.48","238.10","236.50","18.03M","0.06%"
"20-04-2026","237.27","238.65","239.89","237.00","30.74M","-0.37%"
"17-04-2026","238.14","236.21","238.50","234.50","25.99M","0.07%"
"16-04-2026","237.97","238.90","240.25","237.63","30.45M","1.23%"
"15-04-2026","235.08","237.99","240.00","234.42","50.59M","4.49%"
"13-04-2026","224.97","225.10","225.65","223.80","21.41M","-0.69%"
"10-04-2026","226.54","228.10","229.90","225.69","27.57M","1.21%"
"09-04-2026","223.83","224.37","224.78","222.57","34.68M","-2.93%"
"08-04-2026","230.58","230.00","231.99","227.20","44.54M","4.79%"
"07-04-2026","220.03","219.15","222.25","218.25","37.20M","-1.06%"
"06-04-2026","222.38","216.11","222.70","216.10","42.82M","2.98%"
"02-04-2026","215.95","218.90","219.90","211.36","54.32M","-3.94%"
"01-04-2026","224.81","222.11","227.40","222.11","51.49M","4.04%"
"30-03-2026","216.08","212.50","217.40","212.50","56.78M","1.68%"
"27-03-2026","212.50","214.00","216.00","210.00","62.97M","-4.03%"
"25-03-2026","221.42","220.00","223.80","219.10","66.51M","4.29%"
"24-03-2026","212.31","199.00","213.84","199.00","121.02M","9.71%"
"23-03-2026","193.52","211.78","214.89","189.35","191.51M","-12.00%"
"20-03-2026","219.90","223.89","226.64","216.90","68.96M","0.42%"
"19-03-2026","218.98","230.90","230.90","217.61","104.31M","-7.65%"
"18-03-2026","237.13","235.30","238.10","233.70","43.71M","-1.56%"
"17-03-2026","240.89","240.29","244.99","236.11","44.31M","3.17%"
"16-03-2026","233.48","237.77","239.10","232.00","55.87M","-4.50%"
"13-03-2026","244.49","248.90","249.96","242.23","59.67M","-3.55%"
"12-03-2026","253.50","249.50","254.58","246.84","44.16M","0.72%"
"11-03-2026","251.69","256.35","256.95","250.72","43.00M","-1.82%"
"10-03-2026","256.35","255.22","258.90","255.02","58.40M","3.79%"
"09-03-2026","247.00","244.98","249.90","243.00","53.19M","0.10%"
"06-03-2026","246.76","248.11","251.38","245.70","47.71M","-0.47%"
"05-03-2026","247.93","254.80","254.80","240.50","102.29M","-2.99%"
"04-03-2026","255.57","251.05","259.98","250.20","98.30M","-6.95%"
"02-03-2026","274.65","265.15","276.00","265.15","151.66M","8.64%"
"27-02-2026","252.81","251.11","253.80","250.41","57.63M","2.74%"
"26-02-2026","246.06","252.30","252.99","242.00","90.14M","-2.84%"
"25-02-2026","253.25","250.22","255.15","250.22","68.65M","1.03%"
"24-02-2026","250.67","252.48","253.40","248.11","78.16M","0.20%"
"23-02-2026","250.17","258.00","258.01","246.70","113.60M","5.73%"
"20-02-2026","236.62","231.90","238.99","228.50","71.53M","1.46%"
"19-02-2026","233.21","230.10","234.99","229.10","70.59M","4.21%"
"18-02-2026","223.79","220.89","225.99","219.11","69.46M","1.70%"
"17-02-2026","220.04","224.80","225.45","217.50","94.87M","-3.21%"
"16-02-2026","227.34","223.25","228.49","223.25","74.29M","-2.25%"
"13-02-2026","232.58","228.15","234.80","226.30","117.87M","-5.22%"
"12-02-2026","245.39","247.09","247.17","243.82","51.69M","-0.80%"
"11-02-2026","247.37","244.10","248.48","242.00","75.72M","1.46%"
"10-02-2026","243.82","241.90","244.75","240.24","64.11M","0.05%"
"09-02-2026","243.70","241.10","247.00","240.82","101.31M","8.57%"
"06-02-2026","224.46","219.00","229.20","218.20","168.89M","-5.06%"
"05-02-2026","236.42","234.90","241.80","224.00","216.47M","-10.98%"
"04-02-2026","265.57","258.00","268.00","255.65","172.80M","7.37%"
"03-02-2026","247.34","224.70","258.80","220.70","259.12M","12.46%"
"02-02-2026","219.94","252.49","252.49","205.02","321.77M","-12.90%"
"01-02-2026","252.50","287.46","287.46","252.50","16.36M","-11.86%"
"30-01-2026","286.48","329.00","337.80","276.66","391.60M","-18.59%"
"29-01-2026","351.91","351.20","360.00","346.15","145.65M","5.99%"
"28-01-2026","332.03","320.80","337.86","320.80","170.38M","4.46%"
"27-01-2026","317.85","310.40","321.48","305.70","223.28M","8.58%"
"23-01-2026","292.73","295.65","307.78","289.00","174.21M","5.96%"
"22-01-2026","276.27","299.60","302.98","249.11","348.18M","-11.08%"
"21-01-2026","310.68","300.00","312.00","297.63","155.86M","4.39%"
"20-01-2026","297.62","288.15","302.24","288.15","245.73M","5.18%"
"19-01-2026","282.95","274.30","284.90","274.25","140.27M","5.01%"
"16-01-2026","269.44","262.81","269.80","261.00","115.49M","2.52%"
"14-01-2026","262.81","258.50","264.00","258.50","137.28M","5.33%"
"13-01-2026","249.51","246.60","251.40","243.79","122.48M","2.53%"
"12-01-2026","243.35","238.15","244.70","237.15","104.70M","5.63%"
"09-01-2026","230.37","224.20","230.95","224.20","70.23M","3.06%"
"08-01-2026","223.53","232.70","232.70","220.00","105.12M","-4.62%"
"07-01-2026","234.36","237.60","242.70","231.39","99.91M","1.17%"
"06-01-2026","231.65","228.16","232.49","228.16","64.37M","2.71%"
"05-01-2026","225.54","222.90","226.80","222.20","53.84M","1.65%"
"02-01-2026","221.87","220.33","222.20","217.60","63.38M","3.22%"
"01-01-2026","214.95","216.50","217.80","213.02","39.06M","-0.22%"
"31-12-2025","215.43","216.80","221.80","207.51","126.21M","-1.27%"
"30-12-2025","218.21","217.49","219.85","210.00","122.08M","-0.02%"
"29-12-2025","218.25","235.21","243.29","196.30","285.36M","-0.73%"
"26-12-2025","219.85","216.73","222.00","215.81","80.43M","5.08%"
"24-12-2025","209.23","209.45","210.00","207.11","61.73M","3.69%"
"23-12-2025","201.79","202.00","202.95","201.22","46.02M","0.92%"
"22-12-2025","199.95","197.13","201.16","197.13","70.60M","3.84%"
"19-12-2025","192.56","190.00","193.07","190.00","50.08M","-0.36%"
"18-12-2025","193.26","194.79","194.80","192.85","50.46M","0.57%"
"17-12-2025","192.16","190.00","193.45","189.31","63.40M","4.04%"
"16-12-2025","184.69","181.70","184.99","180.21","45.32M","-0.10%"
"15-12-2025","184.87","182.04","185.35","180.10","58.18M","0.40%"
"12-12-2025","184.13","183.32","185.00","181.62","51.43M","2.95%"
"11-12-2025","178.85","177.40","179.10","176.78","37.25M","2.03%"
"10-12-2025","175.29","176.55","177.70","174.22","53.18M","2.44%"
"09-12-2025","171.11","170.84","171.50","168.33","31.67M","0.16%"
"08-12-2025","170.84","170.17","171.38","169.12","37.62M","0.39%"
"05-12-2025","170.18","168.17","170.77","167.10","39.92M","1.77%"
"04-12-2025","167.22","169.78","170.95","165.63","42.61M","-1.51%"
"03-12-2025","169.78","170.20","171.99","167.18","56.14M","2.69%"
"02-12-2025","165.34","167.01","168.40","164.80","43.25M","-0.52%"
"01-12-2025","166.21","166.02","167.90","164.63","74.75M","6.02%"
"28-11-2025","156.77","156.42","157.50","156.42","25.85M","0.69%"
"27-11-2025","155.70","153.50","156.69","153.44","43.12M","2.68%"
"26-11-2025","151.64","150.52","151.85","150.52","19.47M","1.55%"
"25-11-2025","149.32","149.33","150.37","148.80","24.00M","1.52%"
"24-11-2025","147.08","146.97","147.50","145.66","16.18M","1.65%"
"21-11-2025","144.69","146.49","146.49","143.65","35.91M","-2.23%"
"20-11-2025","147.99","149.39","149.69","146.75","26.95M","-1.58%"
"19-11-2025","150.36","148.02","151.40","147.64","29.75M","2.58%"
"18-11-2025","146.58","146.90","147.00","144.15","36.58M","-1.57%"
"17-11-2025","148.92","150.00","150.00","146.41","46.57M","-2.83%"
"14-11-2025","153.26","156.28","156.28","152.23","35.97M","-2.44%"
"13-11-2025","157.09","156.21","158.95","156.13","43.85M","4.54%"
"12-11-2025","150.27","148.32","150.41","147.69","29.55M","1.50%"
"11-11-2025","148.05","148.97","149.10","147.03","36.08M","1.86%"
"10-11-2025","145.34","144.17","145.92","143.01","27.22M","2.32%"
"07-11-2025","142.05","141.67","142.34","140.77","17.18M","0.16%"
"06-11-2025","141.83","140.94","142.16","140.28","18.11M","1.34%"
"04-11-2025","139.95","140.34","141.39","139.01","22.72M","-1.77%"
"03-11-2025","142.47","143.29","143.59","142.01","20.68M","0.00%"
"31-10-2025","142.47","142.97","143.55","141.42","27.11M","1.39%"
"30-10-2025","140.52","139.88","141.68","138.22","39.49M","-0.43%"
"29-10-2025","141.13","137.82","141.47","136.55","42.78M","5.47%"
"28-10-2025","133.81","137.10","137.68","132.99","48.92M","-3.63%"
"27-10-2025","138.85","138.11","141.65","137.70","45.61M","0.07%"
"24-10-2025","138.75","142.89","142.99","137.55","48.20M","-2.25%"
"23-10-2025","141.94","142.99","144.49","135.50","102.06M","-2.31%"
"21-10-2025","145.30","147.50","149.50","142.75","30.78M","-2.37%"
"20-10-2025","148.82","155.92","155.92","146.30","93.34M","-7.33%"
"17-10-2025","160.60","163.90","163.90","159.21","74.87M","2.16%"
"16-10-2025","157.21","173.62","174.40","156.24","155.96M","-6.73%"
"15-10-2025","168.56","177.80","180.00","165.26","131.35M","-3.30%"
"14-10-2025","174.31","168.44","180.00","167.11","162.15M","6.07%"
"13-10-2025","164.34","157.76","164.90","156.63","86.69M","6.77%"
"10-10-2025","153.92","156.10","159.50","147.15","69.49M","-1.43%"
"09-10-2025","156.16","150.93","165.00","148.91","123.58M","3.47%"
"08-10-2025","150.93","143.95","152.93","143.55","57.99M","4.94%"
"07-10-2025","143.82","143.78","144.24","141.31","41.00M","0.10%"
"06-10-2025","143.67","142.51","144.25","142.32","41.87M","2.80%"
"03-10-2025","139.76","138.70","140.00","138.00","31.49M","-0.08%"
"01-10-2025","139.87","139.47","140.00","138.00","30.05M","2.79%"
"30-09-2025","136.07","139.99","140.61","135.18","48.53M","-2.15%"
"29-09-2025","139.06","138.43","139.37","138.00","46.71M","4.55%"
"26-09-2025","133.01","132.20","133.47","131.70","33.13M","0.48%"
"25-09-2025","132.37","129.75","133.00","129.05","28.05M","1.83%"
"24-09-2025","129.99","130.18","130.35","129.60","26.34M","0.19%"
"23-09-2025","129.74","128.51","129.94","128.25","30.49M","1.19%"
"22-09-2025","128.22","127.03","128.47","126.75","25.84M","3.70%"
"19-09-2025","123.65","124.25","124.29","123.10","13.91M","0.50%"
"18-09-2025","123.04","121.94","123.15","121.01","20.56M","1.05%"
"17-09-2025","121.76","122.95","122.99","121.26","35.05M","-2.29%"
"16-09-2025","124.62","124.00","124.88","123.71","20.55M","1.25%"
"15-09-2025","123.08","123.70","123.89","122.60","22.02M","-0.47%"
"12-09-2025","123.66","122.28","123.90","121.75","25.11M","3.65%"
"11-09-2025","119.30","119.39","119.70","119.00","28.15M","-0.03%"
"10-09-2025","119.34","119.69","119.69","119.20","34.82M","-0.71%"
"09-09-2025","120.19","120.44","120.54","119.90","20.97M","-0.05%"
"08-09-2025","120.25","118.80","120.66","118.23","18.50M","1.04%"
"05-09-2025","119.01","118.78","119.43","118.73","10.74M","-0.02%"
"04-09-2025","119.03","118.45","119.21","117.95","15.22M","0.06%"
"03-09-2025","118.96","118.02","119.57","117.96","14.78M","0.89%"
"02-09-2025","117.91","119.00","119.20","117.20","20.21M","-0.57%"
"01-09-2025","118.59","118.05","118.95","117.80","49.08M","4.41%"
"29-08-2025","113.58","113.20","113.82","112.86","25.71M","0.71%"
"28-08-2025","112.78","112.60","112.97","112.30","32.13M","0.78%"
"26-08-2025","111.91","112.15","112.79","111.33","22.09M","-0.12%"
"25-08-2025","112.05","111.67","112.50","111.65","13.39M","1.93%"
"22-08-2025","109.93","110.35","110.35","109.56","8.89M","0.74%"
"21-08-2025","109.12","109.28","109.28","108.63","8.02M","1.99%"
"20-08-2025","106.99","107.40","107.46","106.64","18.17M","-2.21%"
"19-08-2025","109.41","109.60","109.60","108.91","7.44M","-0.59%"
"18-08-2025","110.06","110.37","110.38","109.70","10.04M","-0.69%"
"14-08-2025","110.83","111.12","111.38","110.50","8.92M","-0.38%"
"13-08-2025","111.25","110.22","111.33","110.13","8.53M","1.82%"
"12-08-2025","109.26","109.52","109.78","109.10","7.51M","-0.24%"
"11-08-2025","109.52","110.20","110.40","108.78","13.24M","-1.31%"
"08-08-2025","110.97","110.90","111.48","110.50","11.45M","0.35%"
"07-08-2025","110.58","110.07","110.84","109.81","10.11M","1.28%"
"06-08-2025","109.18","109.40","109.74","108.90","8.70M","0.48%"
"05-08-2025","108.66","108.55","108.94","108.16","9.72M","0.53%"
"04-08-2025","108.09","107.35","108.37","107.00","9.24M","2.25%"
"01-08-2025","105.71","106.31","106.40","105.42","13.33M","-1.11%"
"31-07-2025","106.90","107.87","107.98","106.71","16.23M","-2.71%"
"30-07-2025","109.88","109.98","109.98","109.41","7.09M","0.33%"
"29-07-2025","109.52","109.48","109.63","108.71","9.99M","0.43%"
"28-07-2025","109.05","109.29","109.31","108.84","11.45M","-1.47%"
"25-07-2025","110.68","111.24","111.39","110.53","8.55M","-0.21%"
"24-07-2025","110.91","110.32","111.23","110.32","13.90M","-0.98%"
"23-07-2025","112.01","110.99","112.20","110.31","15.08M","1.64%"
"22-07-2025","110.20","110.05","110.70","109.85","13.56M","0.76%"
"21-07-2025","109.37","109.29","109.52","108.35","11.48M","0.24%"
"18-07-2025","109.11","109.81","109.81","108.12","13.30M","1.84%"
"17-07-2025","107.14","107.98","107.98","107.00","8.50M","-0.60%"
"16-07-2025","107.79","107.50","107.93","107.00","13.95M","-0.41%"
"15-07-2025","108.23","108.18","108.44","107.53","15.78M","-1.63%"
"14-07-2025","110.02","109.00","110.17","108.52","21.78M","3.12%"
"11-07-2025","106.69","105.51","106.78","105.51","21.76M","2.87%"
"10-07-2025","103.71","103.54","103.93","103.13","6.89M","0.12%"
"09-07-2025","103.59","103.87","103.98","103.26","20.47M","-0.48%"
"08-07-2025","104.09","104.33","104.33","103.91","5.38M","0.29%"
"07-07-2025","103.79","104.39","104.39","103.07","8.72M","-0.11%"
"04-07-2025","103.90","104.16","104.18","103.50","9.05M","0.03%"
"03-07-2025","103.87","103.03","104.45","103.02","10.68M","1.14%"
"02-07-2025","102.70","102.48","102.80","101.91","10.06M","-0.70%"
"01-07-2025","103.42","102.46","103.56","102.13","10.02M","0.93%"
"30-06-2025","102.47","102.55","102.73","102.02","14.58M","0.80%"
"27-06-2025","101.66","106.00","106.00","101.35","12.03M","-2.18%"
"26-06-2025","103.93","103.89","104.10","102.90","9.14M","2.01%"
"25-06-2025","101.88","102.22","102.78","101.80","11.32M","-0.81%"
"24-06-2025","102.71","103.48","103.48","102.30","11.61M","-1.01%"
"23-06-2025","103.76","103.31","103.99","103.30","7.58M","0.44%"
"20-06-2025","103.31","102.97","103.41","101.85","14.79M","-0.79%"
"19-06-2025","104.13","105.75","105.75","103.65","14.42M","-1.98%"
"18-06-2025","106.23","105.75","106.35","105.75","16.55M","1.96%"
"17-06-2025","104.19","103.38","104.34","102.94","9.16M","0.60%"
"16-06-2025","103.57","104.88","106.50","103.16","13.27M","-0.13%"
"13-06-2025","103.71","103.56","103.81","102.60","11.06M","1.62%"
"12-06-2025","102.06","103.37","103.37","100.72","15.78M","-0.70%"
"11-06-2025","102.78","103.45","103.95","102.10","14.02M","-1.05%"
"10-06-2025","103.87","103.11","104.25","103.11","12.47M","0.85%"
"09-06-2025","102.99","102.41","103.27","102.12","18.32M","0.57%"
"06-06-2025","102.41","102.77","102.99","101.66","16.30M","1.68%"
"05-06-2025","100.72","98.57","101.31","97.92","13.43M","2.67%"
"04-06-2025","98.10","98.00","98.19","97.52","6.68M","0.97%"
"03-06-2025","97.16","96.20","97.25","96.05","21.22M","2.68%"
"02-06-2025","94.62","94.33","95.10","93.81","5.80M","0.29%"
"30-05-2025","94.35","94.44","94.55","93.65","5.59M","-0.30%"
"29-05-2025","94.63","94.59","94.95","94.18","4.04M","-0.27%"
"28-05-2025","94.89","94.43","94.98","94.42","4.08M","0.89%"
"27-05-2025","94.05","94.53","94.79","93.90","4.64M","-0.53%"
"26-05-2025","94.55","94.94","95.00","94.13","6.28M","0.56%"
"23-05-2025","94.02","94.49","94.71","93.91","5.11M","-0.46%"
"22-05-2025","94.45","95.16","95.56","94.30","11.45M","0.20%"
"21-05-2025","94.26","94.04","94.44","93.85","11.88M","1.89%"
"20-05-2025","92.51","92.17","92.57","91.75","6.63M","-0.32%"
"19-05-2025","92.81","92.33","92.91","92.13","6.45M","0.59%"
"16-05-2025","92.27","92.32","92.75","92.11","6.02M","0.84%"
"15-05-2025","91.50","91.56","91.64","90.75","15.16M","-1.96%"
"14-05-2025","93.33","92.99","93.45","92.70","5.75M","-0.62%"
"13-05-2025","93.91","93.45","94.14","92.52","9.05M","2.70%"
"12-05-2025","91.44","92.88","93.22","90.86","9.82M","-1.71%"
"09-05-2025","93.03","92.59","93.22","92.34","5.46M","0.48%"
"08-05-2025","92.59","92.76","92.91","91.32","6.92M","-0.20%"
"07-05-2025","92.78","93.29","93.39","92.61","5.61M","-0.26%"
"06-05-2025","93.02","92.63","93.22","92.62","7.16M","1.76%"
"05-05-2025","91.41","91.08","91.56","90.47","7.67M","-0.28%"
"02-05-2025","91.67","91.62","92.67","91.29","9.96M","0.05%"
"30-04-2025","91.62","93.88","93.88","91.40","25.11M","-3.22%"
"29-04-2025","94.67","93.01","94.80","93.01","12.89M","1.62%"
"28-04-2025","93.16","94.95","94.95","92.77","12.95M","-1.57%"
"25-04-2025","94.65","94.97","94.97","94.08","10.53M","0.00%"
"24-04-2025","94.65","94.21","94.96","94.21","7.32M","1.19%"
"23-04-2025","93.54","92.98","93.77","92.42","9.31M","1.29%"
"22-04-2025","92.35","93.14","93.40","91.90","11.92M","-0.70%"
"21-04-2025","93.00","92.71","93.99","92.71","12.12M","0.91%"
"17-04-2025","92.16","92.99","93.07","91.97","8.42M","-1.75%"
"16-04-2025","93.80","92.50","94.02","92.18","10.13M","1.71%"
"15-04-2025","92.22","91.81","93.42","91.81","6.93M","2.05%"
"11-04-2025","90.37","89.73","90.58","89.16","8.08M","2.73%"
"09-04-2025","87.97","87.23","88.14","86.48","9.15M","0.61%"
"08-04-2025","87.44","87.75","87.75","86.61","8.32M","0.47%"
"07-04-2025","87.03","86.02","87.35","77.55","16.61M","-3.00%"
"04-04-2025","89.72","90.48","90.64","89.06","21.35M","-3.83%"
"03-04-2025","93.29","95.38","95.69","93.03","17.53M","-3.68%"
"02-04-2025","96.85","96.70","97.01","95.76","7.89M","0.13%"
"01-04-2025","96.72","97.95","97.95","96.40","9.56M","-0.90%"
"28-03-2025","97.60","97.02","97.95","97.01","8.14M","1.77%"
"27-03-2025","95.90","96.80","96.80","95.73","4.51M","0.17%"
"26-03-2025","95.74","95.34","96.04","95.33","5.68M","1.24%"
"25-03-2025","94.57","94.18","94.68","94.01","4.81M","0.41%"
"24-03-2025","94.18","94.25","94.75","94.07","6.47M","0.00%"
"21-03-2025","94.18","95.18","95.18","94.02","7.02M","-1.73%"
"20-03-2025","95.84","96.78","96.78","95.50","6.21M","-0.59%"
"19-03-2025","96.41","97.65","97.74","96.21","13.40M","-1.04%"
"18-03-2025","97.42","96.98","97.53","96.76","7.31M","0.97%"
"17-03-2025","96.48","96.74","96.84","96.23","8.68M","1.33%"
"13-03-2025","95.21","95.18","95.80","94.81","6.45M","0.25%"
"12-03-2025","94.97","94.41","95.05","94.38","6.51M","1.41%"
"11-03-2025","93.65","93.40","93.77","92.75","4.23M","-0.48%"
"10-03-2025","94.10","94.95","94.95","93.45","5.41M","0.01%"
"07-03-2025","94.09","94.00","94.15","93.71","4.10M","0.61%"
"06-03-2025","93.52","93.64","93.99","93.32","4.46M","0.25%"
"05-03-2025","93.29","93.15","93.39","92.51","4.43M","0.82%"
"04-03-2025","92.53","92.25","92.62","91.80","4.66M","1.23%"
"03-03-2025","91.41","91.00","91.60","90.61","4.92M","1.05%"
"28-02-2025","90.46","90.99","90.99","90.10","7.58M","-1.64%"
"27-02-2025","91.97","92.70","92.70","91.22","6.65M","-1.01%"
"25-02-2025","92.91","93.20","93.20","92.40","4.49M","-0.32%"
"24-02-2025","93.21","93.90","93.97","93.05","5.83M","-0.90%"
"21-02-2025","94.06","94.18","94.37","93.69","5.43M","-0.53%"
"20-02-2025","94.56","94.48","94.79","94.01","4.27M","0.00%"
"19-02-2025","94.56","93.74","94.69","93.53","5.93M","1.45%"
"18-02-2025","93.21","92.66","93.35","92.66","4.52M","0.38%"
"17-02-2025","92.86","93.99","93.99","92.05","7.45M","-1.95%"
"14-02-2025","94.71","93.15","94.85","93.11","10.81M","2.11%"
"13-02-2025","92.75","92.25","92.93","92.23","4.62M","1.60%"
"12-02-2025","91.29","91.37","91.77","90.75","3.82M","-0.09%"
"11-02-2025","91.37","92.28","92.28","91.00","6.10M","-1.70%"
"10-02-2025","92.95","92.45","93.00","91.90","5.37M","0.24%"
"07-02-2025","92.73","92.12","92.78","92.12","4.16M","0.97%"
"06-02-2025","91.84","92.64","92.64","91.31","11.01M","-1.28%"
"05-02-2025","93.03","92.03","93.17","92.02","10.39M","2.13%"
"04-02-2025","91.09","91.00","91.27","90.66","4.22M","0.62%"
"03-02-2025","90.53","90.00","90.65","89.35","5.43M","0.47%"
"01-02-2025","90.11","90.99","91.00","89.77","3.52M","-0.62%"
"31-01-2025","90.67","90.02","90.81","90.00","7.85M","1.31%"
"30-01-2025","89.50","88.81","89.55","88.81","6.27M","1.69%"
"29-01-2025","88.01","87.75","88.09","87.63","4.35M","1.04%"
"28-01-2025","87.10","87.18","87.40","86.65","4.58M","-0.56%"
"27-01-2025","87.59","87.84","87.94","87.02","5.55M","-1.22%"
"24-01-2025","88.67","88.40","88.80","87.86","4.72M","0.93%"
"23-01-2025","87.85","88.50","88.50","87.63","2.51M","-0.86%"
"22-01-2025","88.61","88.22","88.75","88.21","4.20M","0.91%"
"21-01-2025","87.81","88.02","88.44","87.72","4.26M","0.09%"
"20-01-2025","87.73","87.38","88.05","87.02","3.02M","0.09%"
"17-01-2025","87.65","88.38","88.39","87.56","5.11M","-1.46%"
"16-01-2025","88.95","88.51","89.00","88.40","9.30M","1.87%"
