Date,Price,Open,High,Low,Vol.,Change %
08-02-2022,62.28,62,63,61.55,65.67K,0.83%
09-02-2022,62.77,62.5,63,62.01,156.23K,0.79%
10-02-2022,62.8,63,64.9,62.2,341.08K,0.05%
11-02-2022,62.36,62.98,62.98,62.02,671.00K,-0.70%
14-02-2022,64.09,62.4,66.4,62.4,755.94K,2.77%
15-02-2022,63.19,64.2,64.69,63.1,998.50K,-1.40%
16-02-2022,63.24,63.3,63.39,62.85,257.82K,0.08%
17-02-2022,63.87,64,64.39,63.1,366.06K,1.00%
18-02-2022,63.79,64,64.49,63.61,479.09K,-0.13%
21-02-2022,63.42,63.99,63.99,63.25,174.11K,-0.58%
22-02-2022,64.29,63.5,64.55,63.5,482.15K,1.37%
23-02-2022,64.08,64.29,64.45,64,518.11K,-0.33%
24-02-2022,66.98,64.15,67.49,64.15,851.37K,4.53%
25-02-2022,64.68,66.98,66.98,64.51,473.54K,-3.43%
28-02-2022,64.85,65,65.68,64.7,278.82K,0.26%
02-03-2022,67.09,66.6,67.38,66.6,671.24K,3.45%
03-03-2022,67.48,67.3,68,67.03,278.65K,0.58%
04-03-2022,67.52,67.6,67.99,67.22,572.95K,0.06%
07-03-2022,70.37,67.6,70.9,67.6,2.52M,4.22%
08-03-2022,70.56,71.2,71.97,69.1,1.56M,0.27%
09-03-2022,70.65,71.58,74,70.13,3.07M,0.13%
10-03-2022,68.5,68.5,69.7,67.5,1.85M,-3.04%
11-03-2022,69.47,68.7,69.95,68.7,450.95K,1.42%
14-03-2022,68.49,69.99,69.99,67.9,766.74K,-1.41%
15-03-2022,66.96,68,68,66.89,1.21M,-2.23%
16-03-2022,67.14,66.96,67.2,66.87,421.07K,0.27%
17-03-2022,67.55,68.25,68.25,67.2,498.31K,0.61%
21-03-2022,67.35,67.75,67.75,67.02,495.03K,-0.30%
22-03-2022,67.47,67.8,68.49,67.27,901.53K,0.18%
23-03-2022,67.34,67.3,67.4,66.7,705.06K,-0.19%
24-03-2022,67.52,67.8,67.88,67.3,180.51K,0.27%
25-03-2022,68.6,67.8,68.68,67.8,973.09K,1.60%
28-03-2022,67.35,67,68.19,67,482.80K,-1.82%
29-03-2022,66.39,67.5,67.5,66.32,709.26K,-1.43%
30-03-2022,66.65,66.66,66.87,66.25,296.24K,0.39%
31-03-2022,66.3,66.65,66.68,65.81,1.51M,-0.53%
01-04-2022,66.72,66.6,66.96,66.55,290.91K,0.63%
04-04-2022,66.54,66.98,66.98,66,563.05K,-0.27%
05-04-2022,66.15,66.5,66.5,65.9,587.45K,-0.59%
06-04-2022,65.98,66,66.05,65.46,448.93K,-0.26%
07-04-2022,66.04,66.25,66.5,65.71,490.41K,0.09%
08-04-2022,66.48,66.38,66.55,66.06,268.06K,0.67%
11-04-2022,67.35,66.69,67.45,66.4,316.12K,1.31%
12-04-2022,67.4,68,68,67.26,915.73K,0.07%
13-04-2022,69,67.8,69.15,67.8,812.05K,2.37%
18-04-2022,69.62,68.31,69.99,68.31,940.47K,0.90%
19-04-2022,69.6,69.88,69.98,69.31,579.14K,-0.03%
20-04-2022,68.06,69.18,69.18,67.86,707.14K,-2.21%
21-04-2022,67.46,68.2,68.2,67.35,581.10K,-0.88%
22-04-2022,66.33,67.83,67.83,66.15,1.23M,-1.68%
25-04-2022,65.31,66.33,66.33,65.2,1.24M,-1.54%
26-04-2022,65.42,65.6,65.68,65.01,774.43K,0.17%
27-04-2022,64.98,65.6,70.49,64.64,488.29K,-0.67%
28-04-2022,64.25,64.98,64.98,63.75,809.97K,-1.12%
29-04-2022,64.57,64.4,64.8,64.21,798.57K,0.50%
02-05-2022,62.83,64.45,64.45,62.55,1.78M,-2.69%
04-05-2022,62.63,62.5,62.79,62.35,720.15K,-0.32%
05-05-2022,63.35,62.7,64,62.7,519.36K,1.15%
06-05-2022,62.49,63.34,63.34,62.02,799.20K,-1.36%
09-05-2022,61.98,64.01,64.01,61.85,522.81K,-0.82%
10-05-2022,61.64,62.29,62.29,61.38,451.14K,-0.55%
11-05-2022,61.36,61.5,61.5,60.21,553.28K,-0.45%
12-05-2022,59.99,61.36,61.36,59.89,2.01M,-2.23%
13-05-2022,59.14,59.99,59.99,58.75,974.55K,-1.42%
16-05-2022,59.98,59.5,60.2,59.41,439.98K,1.42%
17-05-2022,61.38,60.4,61.5,60.4,438.56K,2.33%
18-05-2022,61.18,61.38,61.99,60.55,562.66K,-0.33%
19-05-2022,60.58,61.3,61.99,60.12,564.48K,-0.98%
20-05-2022,61.9,61.99,64.96,61.26,325.36K,2.18%
23-05-2022,62.02,63.4,63.69,61.1,325.34K,0.19%
24-05-2022,61.36,61.45,61.57,60.96,638.97K,-1.06%
25-05-2022,61.44,61.72,61.9,61.36,371.25K,0.13%
26-05-2022,61.12,61.2,61.38,61.02,263.46K,-0.52%
27-05-2022,62.21,61.4,62.8,61.4,311.28K,1.78%
30-05-2022,61.79,62.19,62.49,61.71,248.19K,-0.68%
31-05-2022,61.33,61.74,61.74,61.1,264.30K,-0.74%
01-06-2022,60.42,64.8,64.8,60.3,566.30K,-1.48%
02-06-2022,61.61,64.8,64.8,61.01,198.73K,1.97%
03-06-2022,62.13,61.99,62.35,61.99,302.13K,0.84%
06-06-2022,62.18,62.2,62.29,61.61,248.05K,0.08%
07-06-2022,61.6,62,62,61.31,301.95K,-0.93%
08-06-2022,61.71,61.66,62.08,61.65,232.09K,0.18%
09-06-2022,61.56,61.72,61.97,61.5,174.97K,-0.24%
10-06-2022,60.57,60.99,61.02,60.52,677.56K,-1.61%
13-06-2022,60.69,61.38,61.38,60.59,545.68K,0.20%
14-06-2022,59.77,64.8,64.8,59.71,741.24K,-1.52%
15-06-2022,60.46,60,60.6,59.72,319.06K,1.15%
16-06-2022,60.71,61.24,61.24,60.5,370.20K,0.41%
17-06-2022,61.32,60.5,61.45,60.5,760.12K,1.00%
20-06-2022,60.85,61.1,61.1,60.65,260.08K,-0.77%
21-06-2022,60.91,61.15,61.15,60.55,99.04K,0.10%
22-06-2022,60.29,60.01,60.6,60.01,266.48K,-1.02%
23-06-2022,60.05,60.24,60.39,60,166.63K,-0.40%
24-06-2022,59.33,60.05,60.05,59.12,583.80K,-1.20%
27-06-2022,60.58,59.6,60.65,59.6,553.57K,2.11%
28-06-2022,60.36,60.3,60.41,59.82,152.65K,-0.36%
29-06-2022,59.3,59.88,59.88,59.21,589.89K,-1.76%
30-06-2022,58.97,59.31,59.38,58.91,472.96K,-0.56%
01-07-2022,57.97,59,59.6,57.9,890.41K,-1.70%
04-07-2022,58.01,58.9,58.94,57.7,592.73K,0.07%
05-07-2022,58.26,58.2,58.8,58.15,400.34K,0.43%
06-07-2022,57.35,64.5,64.5,56.47,956.63K,-1.56%
07-07-2022,57.27,57.45,68,56.95,1.03M,-0.14%
08-07-2022,56.69,57.9,57.94,56.53,1.30M,-1.01%
11-07-2022,56.8,56.5,57.09,56.5,891.53K,0.19%
12-07-2022,56.18,57.8,57.8,56.15,929.82K,-1.09%
13-07-2022,56.28,57,57,56.15,397.22K,0.18%
14-07-2022,56.02,56.7,56.7,55.98,819.44K,-0.46%
15-07-2022,54.68,55.75,55.75,54.26,1.24M,-2.39%
18-07-2022,55.91,55.9,55.98,55.51,583.26K,2.25%
19-07-2022,55.58,55.2,55.69,55.2,652.83K,-0.59%
20-07-2022,55.61,56.98,56.98,55.32,514.09K,0.05%
21-07-2022,54.39,55.25,55.25,54.3,1.69M,-2.19%
22-07-2022,55.17,55.11,55.6,54.91,550.62K,1.43%
25-07-2022,54.85,54.99,54.99,54.6,797.71K,-0.58%
26-07-2022,54.29,54.45,54.55,54.26,1.26M,-1.02%
27-07-2022,54.65,54.29,54.79,54.27,609.44K,0.66%
28-07-2022,56.05,55.25,56.37,55.25,1.29M,2.56%
29-07-2022,57.4,56.2,57.9,56.2,1.73M,2.41%
01-08-2022,57.95,57.6,58.04,57.42,545.28K,0.96%
02-08-2022,57.49,57.7,57.9,57.32,686.35K,-0.79%
03-08-2022,56.89,57.05,57.2,56.72,757.07K,-1.04%
04-08-2022,57.83,57,57.9,57,690.68K,1.65%
05-08-2022,57.37,57.9,57.9,57.32,440.32K,-0.80%
08-08-2022,57.69,57.1,57.79,57.02,765.01K,0.56%
10-08-2022,58.36,57.8,58.51,57.8,610.76K,1.16%
11-08-2022,58.48,58.2,58.66,58.15,450.70K,0.21%
12-08-2022,58.12,58.5,58.6,58.01,546.89K,-0.62%
16-08-2022,57.67,58.1,58.1,57.57,966.11K,-0.77%
17-08-2022,57.36,57.8,58.09,57.25,902.73K,-0.54%
18-08-2022,56.91,57.11,57.29,56.6,1.01M,-0.78%
19-08-2022,55.67,56.5,56.6,55.5,2.18M,-2.18%
22-08-2022,54.91,55.4,55.6,54.83,2.04M,-1.37%
23-08-2022,55.12,54.99,55.3,54.83,1.42M,0.38%
24-08-2022,55.3,55.45,55.47,55.12,647.18K,0.33%
25-08-2022,55.83,55.5,55.95,55.41,844.09K,0.96%
26-08-2022,55.56,55.75,55.88,55.42,1.18M,-0.48%
29-08-2022,54.37,55.56,55.56,54.23,2.50M,-2.14%
30-08-2022,54.36,59.8,59.8,54.26,2.47M,-0.02%
01-09-2022,52.27,54,54.5,52.1,7.13M,-3.84%
02-09-2022,52.74,52.6,53,52.51,2.42M,0.90%
05-09-2022,53.42,53,53.49,52.82,1.13M,1.29%
06-09-2022,53.66,53.79,53.9,53.51,1.84M,0.45%
07-09-2022,53.26,53.26,53.38,52.6,2.19M,-0.75%
08-09-2022,54,53.59,54.1,53.59,1.75M,1.39%
09-09-2022,54.55,54.5,54.62,54.31,1.66M,1.02%
12-09-2022,55.53,54.69,55.6,54.58,1.38M,1.80%
13-09-2022,56.74,55.67,56.84,55.67,2.30M,2.18%
14-09-2022,56.19,55.89,56.25,55.75,1.07M,-0.97%
15-09-2022,56.22,56.4,56.4,55.9,534.36K,0.05%
16-09-2022,54.98,55.74,55.89,54.61,1.72M,-2.21%
19-09-2022,55.91,55.5,56.39,55.5,683.19K,1.69%
20-09-2022,55.98,56.2,56.37,55.92,533.22K,0.13%
21-09-2022,56.39,55.99,56.48,55.73,1.29M,0.73%
22-09-2022,57.14,56.39,57.22,56.24,1.69M,1.33%
23-09-2022,56.54,57.35,57.44,56.43,902.31K,-1.05%
26-09-2022,55.26,53,55.48,53,2.23M,-2.26%
27-09-2022,55.04,54.94,55.35,54.62,923.73K,-0.40%
28-09-2022,54.02,54.9,54.9,53.92,1.53M,-1.85%
29-09-2022,55.43,54.5,55.6,54.5,1.15M,2.61%
30-09-2022,56.12,55.7,56.35,55.42,1.02M,1.24%
03-10-2022,56.88,56.3,57.2,56.3,1.34M,1.35%
04-10-2022,60.22,58.91,60.6,58.91,5.67M,5.87%
06-10-2022,59.83,59.51,60.4,46.15,1.77M,-0.65%
07-10-2022,60.49,60.41,60.64,60.2,1.30M,1.10%
10-10-2022,58.25,61,61,58,2.22M,-3.70%
11-10-2022,57.22,57.98,57.98,57.11,1.04M,-1.77%
12-10-2022,57.15,56.94,57.2,56.73,892.59K,-0.12%
13-10-2022,56.88,56.9,56.98,56.47,1.87M,-0.47%
14-10-2022,55.82,56.58,56.74,55.7,2.24M,-1.86%
17-10-2022,55.52,56,60.99,54.99,2.75M,-0.54%
18-10-2022,55.86,55.98,56.28,55.62,1.61M,0.61%
19-10-2022,55.71,56,56.14,55.42,1.05M,-0.27%
20-10-2022,55.81,55.25,55.92,55.24,796.64K,0.18%
21-10-2022,55.35,55.98,55.99,55.25,2.99M,-0.82%
24-10-2022,56.93,57.01,57.05,56.25,1.29M,2.85%
25-10-2022,56.52,56.95,57.18,56.32,1.33M,-0.72%
27-10-2022,57.37,59.99,59.99,57.25,1.79M,1.50%
28-10-2022,57.21,57.76,57.85,57.1,1.28M,-0.28%
31-10-2022,57.11,57.25,57.3,56.75,1.41M,-0.17%
01-11-2022,58.42,57.69,58.57,57.49,2.63M,2.29%
02-11-2022,58.37,58.31,58.59,58.25,997.29K,-0.09%
03-11-2022,56.98,58.37,58.37,56.87,2.27M,-2.38%
04-11-2022,58.32,57.49,58.42,57.49,1.85M,2.35%
07-11-2022,59.97,59.62,60.09,59.21,3.60M,2.83%
09-11-2022,60.73,60.9,61.8,60.46,2.84M,1.27%
10-11-2022,60.56,60.73,60.73,60,1.31M,-0.28%
11-11-2022,61.58,62.21,62.21,60.91,2.85M,1.68%
14-11-2022,61.15,61.45,61.58,60.9,1.37M,-0.70%
15-11-2022,61.78,61.5,62.05,61.5,1.50M,1.03%
16-11-2022,61.56,61.5,61.7,61,1.44M,-0.36%
17-11-2022,60.58,60.83,60.97,60.53,1.21M,-1.59%
18-11-2022,60.82,60.84,60.9,60.49,823.26K,0.40%
21-11-2022,59.93,61.82,61.82,59.85,1.53M,-1.46%
22-11-2022,60.81,60.4,60.92,60.4,1.20M,1.47%
23-11-2022,60.77,60.79,61.05,60.45,1.75M,-0.07%
24-11-2022,61.46,61,61.61,61,1.19M,1.14%
25-11-2022,61.09,61.79,61.79,61,1.33M,-0.60%
28-11-2022,61.44,60.1,61.58,60.1,1.37M,0.57%
29-11-2022,61.21,61.42,61.42,61.01,1.38M,-0.37%
30-11-2022,61.32,61.38,61.44,61.08,656.78K,0.18%
01-12-2022,62.53,62,62.98,62,2.81M,1.97%
02-12-2022,63.76,62.89,63.95,62.89,2.93M,1.97%
05-12-2022,65.11,64,65.31,64,2.63M,2.12%
06-12-2022,64.12,64.39,64.39,63.79,2.35M,-1.52%
07-12-2022,63.83,64,64.14,63.8,1.60M,-0.45%
08-12-2022,64.56,64.98,64.98,64.16,931.36K,1.14%
09-12-2022,65.28,65.71,65.8,65.1,1.80M,1.12%
12-12-2022,66.11,65,66.25,65,1.92M,1.27%
13-12-2022,66.09,66.24,66.24,66,1.09M,-0.03%
14-12-2022,66.68,66.51,67.03,66.51,1.29M,0.89%
15-12-2022,65.57,66.49,66.49,65.5,1.50M,-1.66%
16-12-2022,64.91,65.68,65.75,64.77,1.46M,-1.01%
19-12-2022,66.12,65.61,66.2,65.61,1.14M,1.86%
20-12-2022,67.01,65.9,67.19,65.49,1.73M,1.35%
21-12-2022,67.39,67.45,67.85,67.33,1.66M,0.57%
22-12-2022,66.92,67.51,67.6,66.75,3.04M,-0.70%
23-12-2022,66.76,66.69,66.87,66.44,1.18M,-0.24%
26-12-2022,66.72,66.85,67,66.67,483.56K,-0.06%
27-12-2022,67.97,67.24,68,66.95,1.21M,1.87%
28-12-2022,66.96,67.79,67.79,66.81,1.04M,-1.49%
29-12-2022,66.96,66.89,67.13,66.69,791.71K,0.00%
30-12-2022,67.23,67.68,67.75,67.2,1.28M,0.40%
02-01-2023,67.67,67.78,67.78,67.33,589.56K,0.65%
03-01-2023,68.67,67.98,68.9,67.98,1.56M,1.48%
04-01-2023,68.73,68.29,68.8,68.08,1.08M,0.09%
05-01-2023,66.92,67.89,67.89,66.4,2.21M,-2.63%
06-01-2023,66.88,67,67.19,66.8,1.22M,-0.06%
09-01-2023,67.95,67.51,68.5,67.51,877.04K,1.60%
10-01-2023,67.08,68,68.01,66.7,794.15K,-1.28%
11-01-2023,67.54,67.08,67.69,67.02,674.65K,0.69%
12-01-2023,67.15,67.5,67.5,66.89,1.11M,-0.58%
13-01-2023,67.18,67.21,67.5,66.82,2.14M,0.04%
16-01-2023,68.26,68.01,68.35,68.01,1.29M,1.61%
17-01-2023,68.05,68.45,68.51,67.98,1.28M,-0.31%
18-01-2023,68.2,68.01,68.38,67.85,795.38K,0.22%
19-01-2023,66.74,68.07,68.07,66.53,1.99M,-2.14%
20-01-2023,67.59,67.41,67.89,67.1,892.88K,1.27%
23-01-2023,67.52,67.87,67.98,67.34,1.48M,-0.10%
24-01-2023,67.31,67.7,67.7,67.02,808.17K,-0.31%
25-01-2023,67.25,67.3,67.39,67.1,620.85K,-0.09%
27-01-2023,67.47,67.86,67.86,67.32,755.83K,0.33%
30-01-2023,67.45,67.46,67.68,67.36,514.93K,-0.03%
31-01-2023,66.98,67.57,67.57,66.92,787.23K,-0.70%
01-02-2023,68.71,67.75,69.1,67.5,2.53M,2.58%
02-02-2023,70.6,69.52,70.76,69.51,1.56M,2.75%
03-02-2023,68.88,69.48,69.48,68.61,1.29M,-2.44%
06-02-2023,66.92,67.5,67.5,66.81,1.78M,-2.85%
07-02-2023,66.81,66.7,66.95,66.62,1.03M,-0.16%
08-02-2023,66.84,66.79,67.08,66.61,635.05K,0.04%
09-02-2023,66.74,66.84,67.02,66.64,441.18K,-0.15%
10-02-2023,66.04,66.19,66.47,65.59,1.22M,-1.05%
13-02-2023,65.62,66,66,65.51,665.09K,-0.64%
14-02-2023,65.56,65.79,65.95,65.46,550.19K,-0.09%
15-02-2023,64.8,65.47,65.47,64.72,852.01K,-1.16%
16-02-2023,64.98,66.3,66.3,64.82,1.08M,0.28%
17-02-2023,64.11,65.04,65.04,63.97,1.32M,-1.34%
20-02-2023,65.33,64.5,65.44,64.5,720.40K,1.90%
21-02-2023,65.12,67.3,67.3,64.96,540.93K,-0.32%
22-02-2023,65.22,65.43,65.48,65.14,2.80M,0.15%
23-02-2023,64.53,64.89,65.13,64.42,1.03M,-1.06%
24-02-2023,63.9,64.71,64.71,63.69,977.37K,-0.98%
27-02-2023,62.91,63.96,63.96,62.29,1.08M,-1.55%
28-02-2023,62.48,62.91,62.91,62.22,941.96K,-0.68%
01-03-2023,63.76,63.42,64.09,63.42,564.09K,2.05%
02-03-2023,63.21,63.59,63.62,63.15,545.49K,-0.86%
03-03-2023,63.54,63.78,63.78,63.32,741.51K,0.52%
06-03-2023,63.72,63.9,63.99,63.58,466.23K,0.28%
08-03-2023,61.3,62.5,62.5,60.95,3.58M,-3.80%
09-03-2023,60.94,61.49,61.49,60.88,2.92M,-0.59%
10-03-2023,61.26,60.98,61.32,60.79,3.71M,0.53%
13-03-2023,63.1,61.98,63.37,61.98,2.04M,3.00%
14-03-2023,64.91,64.66,65.85,64.66,3.28M,2.87%
15-03-2023,65.4,65.31,65.65,65.1,1.14M,0.75%
16-03-2023,66.24,65.52,66.38,65.51,2.63M,1.28%
17-03-2023,65.89,66.11,66.29,65.75,1.25M,-0.53%
20-03-2023,67.59,66.82,68.06,66.81,4.59M,2.58%
21-03-2023,67.36,67.6,67.97,67.15,1.38M,-0.34%
22-03-2023,67.43,67.27,67.58,67.02,740.20K,0.10%
23-03-2023,68.26,68.02,68.57,68.02,3.43M,1.23%
24-03-2023,68.98,68.56,69.15,68.53,1.70M,1.05%
27-03-2023,68.42,68.89,69.05,68.32,2.23M,-0.81%
28-03-2023,68.31,68.58,68.72,68.14,1.92M,-0.16%
29-03-2023,69.2,68.7,69.28,68.7,914.49K,1.30%
31-03-2023,70.67,70.11,70.78,70.11,2.65M,2.12%
03-04-2023,70.39,69.01,70.52,68.55,3.09M,-0.40%
05-04-2023,72.95,72.6,73.5,72.6,4.59M,3.64%
06-04-2023,73.22,72.9,73.35,72.55,2.02M,0.37%
10-04-2023,73.24,72.98,73.38,72.75,1.37M,0.03%
11-04-2023,73.57,73.2,73.76,73.12,1.88M,0.45%
12-04-2023,73.85,74.2,74.51,73.64,7.65M,0.38%
13-04-2023,74.86,74.47,75,74.42,1.94M,1.37%
17-04-2023,74.62,74.86,74.91,74.03,1.43M,-0.32%
18-04-2023,73.68,73.98,73.98,73.14,1.05M,-1.26%
19-04-2023,73,73.92,74.38,72.9,1.41M,-0.92%
20-04-2023,74.57,73.81,74.78,73.8,2.25M,2.15%
21-04-2023,73.94,74.58,74.58,73.74,1.07M,-0.84%
24-04-2023,73.67,73.57,73.78,73.14,1.33M,-0.37%
25-04-2023,73.73,74.04,74.07,73.63,1.11M,0.08%
26-04-2023,73.51,73.69,73.73,73.29,1.42M,-0.30%
27-04-2023,73.45,73.1,74.13,73.1,848.00K,-0.08%
28-04-2023,73.08,73.28,73.31,72.86,1.07M,-0.50%
02-05-2023,72.99,73.08,73.48,72.86,862.10K,-0.12%
03-05-2023,74.41,74.11,74.51,74.1,1.04M,1.95%
04-05-2023,75.15,75.05,75.41,74.83,1.33M,0.99%
05-05-2023,75.93,75.86,76.27,75.85,994.84K,1.04%
08-05-2023,75.25,75.39,75.47,75.19,1.05M,-0.90%
09-05-2023,75.23,75.55,75.55,74.8,731.03K,-0.03%
10-05-2023,75.42,75.74,75.74,75.32,377.00K,0.25%
11-05-2023,73.89,75.42,75.42,73.6,1.58M,-2.03%
12-05-2023,71.09,71.9,72.15,70.75,3.05M,-3.79%
15-05-2023,71.83,71.89,72,71.21,989.40K,1.04%
16-05-2023,71.25,71.88,71.88,70.99,1.15M,-0.81%
17-05-2023,70.95,71.19,71.22,70.8,647.54K,-0.42%
18-05-2023,70.67,70.99,71.1,70.41,1.05M,-0.39%
19-05-2023,71.21,71.3,71.41,70.81,1.36M,0.76%
22-05-2023,71.68,71.69,71.78,71.17,1.06M,0.66%
23-05-2023,69.92,71.4,71.4,69.84,2.46M,-2.46%
24-05-2023,70.42,70.4,70.68,70.13,520.43K,0.72%
25-05-2023,69.72,69.65,69.79,69.32,1.17M,-0.99%
26-05-2023,69.75,69.62,69.86,69.25,1.44M,0.04%
29-05-2023,70.2,70.99,70.99,69.86,870.09K,0.65%
30-05-2023,69.96,70.21,70.21,69.36,977.23K,-0.34%
31-05-2023,70.18,71,71,69.76,979.77K,0.31%
01-06-2023,70.3,70.49,70.75,70.01,876.59K,0.17%
02-06-2023,71.48,71.31,71.59,71.31,1.38M,1.68%
05-06-2023,70.63,71.12,71.12,70.41,720.40K,-1.19%
06-06-2023,70.73,70.89,71.05,70.5,799.36K,0.14%
07-06-2023,70.71,72.85,72.85,70.32,793.48K,-0.03%
08-06-2023,71.06,70.89,71.18,70.61,673.76K,0.49%
09-06-2023,72.66,72.11,72.9,72.11,1.82M,2.25%
12-06-2023,72.35,73,73,72,781.09K,-0.43%
13-06-2023,72.27,72.27,72.35,72,529.77K,-0.11%
14-06-2023,71.48,71.7,71.7,71.14,830.79K,-1.09%
15-06-2023,70.12,71.14,71.14,69.89,2.14M,-1.90%
16-06-2023,71.49,71.13,71.6,70.96,982.88K,1.95%
19-06-2023,71.74,71.79,71.91,71.47,690.26K,0.35%
20-06-2023,71.45,71.75,71.75,71.32,538.49K,-0.40%
21-06-2023,69.36,71.5,71.5,69.18,4.59M,-2.93%
22-06-2023,68.09,68.3,68.45,67.82,3.09M,-1.83%
23-06-2023,67.41,66.99,67.52,66.95,3.08M,-1.00%
26-06-2023,68.48,68,68.6,68,1.15M,1.59%
27-06-2023,68.8,69.88,69.88,68.66,786.01K,0.47%
28-06-2023,68.38,68.8,68.85,68.22,966.12K,-0.61%
30-06-2023,67.57,68.54,68.54,67.35,2.42M,-1.18%
03-07-2023,68.5,68.25,68.64,68.12,2.03M,1.38%
04-07-2023,69.02,68.76,69.1,68.7,782.20K,0.76%
05-07-2023,68.92,68.94,69.1,68.64,1.27M,-0.14%
06-07-2023,69.74,69.51,70.05,69.51,1.94M,1.19%
07-07-2023,68.94,68.98,69,68.73,1.36M,-1.15%
10-07-2023,69.65,72.39,72.39,69.51,1.16M,1.03%
11-07-2023,70,73.13,73.13,69.8,1.19M,0.50%
12-07-2023,69.89,70.09,70.11,69.76,417.32K,-0.16%
13-07-2023,72.15,71.83,72.24,71.77,4.58M,3.23%
14-07-2023,73.61,73.5,73.84,73.33,2.97M,2.02%
17-07-2023,73.81,73.53,74.02,73.53,1.41M,0.27%
18-07-2023,74.05,73.88,74.25,73.81,1.28M,0.33%
19-07-2023,74.42,74.05,74.45,74.05,953.89K,0.50%
